"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2017","Portugal","Live bovine animals","December","Thousand heads (animals)","1,670.02",""
"2017","Portugal","Bovine animals, less than 1 year old","December","Thousand heads (animals)","514.71",""
"2017","Portugal","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","117.73",""
"2017","Portugal","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","396.99",""
"2017","Portugal","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","255.72",""
"2017","Romania","Live bovine animals","December","Thousand heads (animals)","2,011.10",""
"2017","Romania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","432.40",""
"2017","Romania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","128.50",""
"2017","Romania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","303.90",""
"2017","Romania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","248.40",""
"2017","Slovenia","Live bovine animals","December","Thousand heads (animals)","479.61",""
"2017","Slovenia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","153.23",""
"2017","Slovenia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","13.14",""
"2017","Slovenia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","140.10",""
"2017","Slovenia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","128.48",""
"2017","Slovakia","Live bovine animals","December","Thousand heads (animals)","439.83",""
"2017","Slovakia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","124.77",""
"2017","Slovakia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","20.10",""
"2017","Slovakia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","104.67",""
"2017","Slovakia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","84.41",""
"2017","Finland","Live bovine animals","December","Thousand heads (animals)","874.52",""
"2017","Finland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","298.80",""
"2017","Finland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","2.69",""
"2017","Finland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","296.11",""
"2017","Finland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","213.10",""
"2017","Sweden","Live bovine animals","December","Thousand heads (animals)","1,448.59",""
"2017","Sweden","Bovine animals, less than 1 year old","December","Thousand heads (animals)","473.75",""
"2017","Sweden","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","24.45",""
"2017","Sweden","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","449.30",""
"2017","Sweden","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","341.98",""
"2017","Iceland","Live bovine animals","December","Thousand heads (animals)","80.90",""
"2017","Iceland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","22.80",""
"2017","Iceland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2017","Iceland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2017","Iceland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","20.40",""
"2017","Switzerland","Live bovine animals","December","Thousand heads (animals)","1,560.73",""
"2017","Switzerland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","508.47",""
"2017","Switzerland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","248.88",""
"2017","Switzerland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","259.58",""
"2017","Switzerland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","247.22",""
"2017","United Kingdom","Live bovine animals","December","Thousand heads (animals)","9,787.00",""
"2017","United Kingdom","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,956.00",""
"2017","United Kingdom","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","27.00",""
"2017","United Kingdom","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","2,929.00",""
"2017","United Kingdom","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2,413.00",""
"2017","Montenegro","Live bovine animals","December","Thousand heads (animals)","87.00","p"
"2017","Montenegro","Bovine animals, less than 1 year old","December","Thousand heads (animals)","16.00","p"
"2017","Montenegro","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5.00","p"
"2017","Montenegro","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","11.00","p"
"2017","Montenegro","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","5.00","p"
"2017","North Macedonia","Live bovine animals","December","Thousand heads (animals)","255.00",""
"2017","North Macedonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","69.00",""
"2017","North Macedonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","7.00",""
"2017","North Macedonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","62.00",""
"2017","North Macedonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15.00",""
"2017","Albania","Live bovine animals","December","Thousand heads (animals)","475.22",""
"2017","Albania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","42.77",""
"2017","Albania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","14.49",""
"2017","Albania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","28.28",""
"2017","Albania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","44.19",""
"2017","Serbia","Live bovine animals","December","Thousand heads (animals)","899.00",""
"2017","Serbia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","281.00",""
"2017","Serbia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","25.00",""
"2017","Serbia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","256.00",""
"2017","Serbia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","140.00",""
"2017","Turkey","Live bovine animals","December","Thousand heads (animals)","16,105.03","p"
"2017","Turkey","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4,290.84","e"
"2017","Turkey","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","24.60","e"
"2017","Turkey","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4,266.24","e"
"2017","Turkey","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","4,207.27","p"
"2017","Bosnia and Herzegovina","Live bovine animals","December","Thousand heads (animals)","445.00","e"
"2017","Bosnia and Herzegovina","Bovine animals, less than 1 year old","December","Thousand heads (animals)","93.00","e"
"2017","Bosnia and Herzegovina","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","35.00","e"
"2017","Bosnia and Herzegovina","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","58.00","e"
"2017","Bosnia and Herzegovina","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","77.00","e"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Live bovine animals","December","Thousand heads (animals)","259.73",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","84.48",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","45.18",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","39.30",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","24.81",""
"2018","European Union - 27 countries (from 2020)","Live bovine animals","December","Thousand heads (animals)","77,840.10",""
"2018","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","23,619.18",""
"2018","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","6,000.07",""
"2018","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","17,619.22",""
"2018","European Union - 27 countries (from 2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15,838.04",""
"2018","European Union - 28 countries (2013-2020)","Live bovine animals","December","Thousand heads (animals)","87,450.10",""
"2018","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","26,488.18",""
"2018","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","6,026.07",""
"2018","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","20,462.22",""
"2018","European Union - 28 countries (2013-2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","18,243.04",""
"2018","European Union - 27 countries (2007-2013)","Live bovine animals","December","Thousand heads (animals)","87,036.10",""
"2018","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","26,335.18",""
"2018","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","6,007.07",""
"2018","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","20,328.22",""
"2018","European Union - 27 countries (2007-2013)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","18,147.04",""
"2018","European Union - 25 countries (2004-2006)","Live bovine animals","December","Thousand heads (animals)","84,516.78",""
"2018","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","25,809.23",""
"2018","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,861.49",""
"2018","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","19,947.85",""
"2018","European Union - 25 countries (2004-2006)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","17,847.31",""
"2018","European Union - 15 countries (1995-2004)","Live bovine animals","December","Thousand heads (animals)","73,781.91",""
"2018","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","22,791.23",""
"2018","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,540.65",""
"2018","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","17,250.58",""
"2018","European Union - 15 countries (1995-2004)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15,156.32",""
"2018","Belgium","Live bovine animals","December","Thousand heads (animals)","2,398.09",""
"2018","Belgium","Bovine animals, less than 1 year old","December","Thousand heads (animals)","723.99",""
"2018","Belgium","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","170.36",""
"2018","Belgium","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","553.63",""
"2018","Belgium","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","464.36",""
"2018","Bulgaria","Live bovine animals","December","Thousand heads (animals)","542.12",""
"2018","Bulgaria","Bovine animals, less than 1 year old","December","Thousand heads (animals)","108.15",""
"2018","Bulgaria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","24.98",""
"2018","Bulgaria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","83.17",""
"2018","Bulgaria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","58.74",""
"2018","Czechia","Live bovine animals","December","Thousand heads (animals)","1,365.24",""
"2018","Czechia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","403.62",""
"2018","Czechia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","0.96",""
"2018","Czechia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","402.67",""
"2018","Czechia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","304.27",""
"2018","Denmark","Live bovine animals","December","Thousand heads (animals)","1,530.00",""
"2018","Denmark","Bovine animals, less than 1 year old","December","Thousand heads (animals)","534.00",""
"2018","Denmark","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","268.00",""
"2018","Denmark","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","266.00",""
"2018","Denmark","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","284.00",""
"2018","Germany (until 1990 former territory of the FRG)","Live bovine animals","December","Thousand heads (animals)","11,949.09",""
"2018","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","3,583.69",""
"2018","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","208.78",""
"2018","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","3,374.91",""
"2018","Germany (until 1990 former territory of the FRG)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2,829.08",""
"2018","Estonia","Live bovine animals","December","Thousand heads (animals)","251.90",""
"2018","Estonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","70.60",""
"2018","Estonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","3.30",""
"2018","Estonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","67.30",""
"2018","Estonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","49.20",""
"2018","Ireland","Live bovine animals","December","Thousand heads (animals)","6,593.49",""
"2018","Ireland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,999.88",""
"2018","Ireland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.40",""
"2018","Ireland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,980.48",""
"2018","Ireland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,789.70",""
"2018","Greece","Live bovine animals","December","Thousand heads (animals)","542.00",""
"2018","Greece","Bovine animals, less than 1 year old","December","Thousand heads (animals)","141.00",""
"2018","Greece","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","35.00",""
"2018","Greece","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","106.00",""
"2018","Greece","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","96.00",""
"2018","Spain","Live bovine animals","December","Thousand heads (animals)","6,510.59",""
"2018","Spain","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,494.13",""
"2018","Spain","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","1,862.27",""
"2018","Spain","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","631.86",""
"2018","Spain","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","846.72",""
"2018","France","Live bovine animals","December","Thousand heads (animals)","18,613.04",""
"2018","France","Bovine animals, less than 1 year old","December","Thousand heads (animals)","5,304.06",""
"2018","France","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","618.73",""
"2018","France","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4,685.33",""
"2018","France","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3,180.34",""
"2018","Croatia","Live bovine animals","December","Thousand heads (animals)","414.00","b"
"2018","Croatia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","153.00","b"
"2018","Croatia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.00","b"
"2018","Croatia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","134.00","b"
"2018","Croatia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","96.00","b"
"2018","Italy","Live bovine animals","December","Thousand heads (animals)","6,311.16",""
"2018","Italy","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,702.76",""
"2018","Italy","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","980.51",""
"2018","Italy","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","722.25",""
"2018","Italy","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,537.60",""
"2018","Cyprus","Live bovine animals","December","Thousand heads (animals)","70.82",""
"2018","Cyprus","Bovine animals, less than 1 year old","December","Thousand heads (animals)","23.79",""
"2018","Cyprus","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","10.48",""
"2018","Cyprus","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","13.31",""
"2018","Cyprus","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","12.16",""
"2018","Latvia","Live bovine animals","December","Thousand heads (animals)","395.33",""
"2018","Latvia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","105.90",""
"2018","Latvia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","51.36",""
"2018","Latvia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","54.55",""
"2018","Latvia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","64.90",""
"2018","Lithuania","Live bovine animals","December","Thousand heads (animals)","653.50",""
"2018","Lithuania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","172.90",""
"2018","Lithuania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","64.80",""
"2018","Lithuania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","108.10",""
"2018","Lithuania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","133.00",""
"2018","Luxembourg","Live bovine animals","December","Thousand heads (animals)","194.39",""
"2018","Luxembourg","Bovine animals, less than 1 year old","December","Thousand heads (animals)","50.17",""
"2018","Luxembourg","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","4.91",""
"2018","Luxembourg","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","45.26",""
"2018","Luxembourg","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","41.60",""
"2018","Hungary","Live bovine animals","December","Thousand heads (animals)","885.00",""
"2018","Hungary","Bovine animals, less than 1 year old","December","Thousand heads (animals)","251.00",""
"2018","Hungary","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","72.00",""
"2018","Hungary","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","179.00",""
"2018","Hungary","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","182.00",""
"2018","Malta","Live bovine animals","December","Thousand heads (animals)","14.12",""
"2018","Malta","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4.25",""
"2018","Malta","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","0.00",""
"2018","Malta","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4.25",""
"2018","Malta","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2.90",""
"2018","Netherlands","Live bovine animals","December","Thousand heads (animals)","3,690.00",""
"2018","Netherlands","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,510.00",""
"2018","Netherlands","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","1,056.00",""
"2018","Netherlands","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","454.00",""
"2018","Netherlands","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","465.00",""
"2018","Austria","Live bovine animals","December","Thousand heads (animals)","1,912.81",""
"2018","Austria","Bovine animals, less than 1 year old","December","Thousand heads (animals)","618.22",""
"2018","Austria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","154.93",""
"2018","Austria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","463.29",""
"2018","Austria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","428.38",""
"2018","Poland","Live bovine animals","December","Thousand heads (animals)","6,183.30",""
"2018","Poland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,709.40",""
"2018","Poland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","86.20",""
"2018","Poland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,623.30",""
"2018","Poland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,731.70",""
"2018","Portugal","Live bovine animals","December","Thousand heads (animals)","1,632.42",""
"2018","Portugal","Bovine animals, less than 1 year old","December","Thousand heads (animals)","497.06",""
"2018","Portugal","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","111.13",""
"2018","Portugal","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","385.92",""
"2018","Portugal","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","235.93",""
"2018","Romania","Live bovine animals","December","Thousand heads (animals)","1,977.20",""
"2018","Romania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","417.80",""
"2018","Romania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","120.60",""
"2018","Romania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","297.20",""
"2018","Romania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","241.00",""
"2018","Slovenia","Live bovine animals","December","Thousand heads (animals)","476.81",""
"2018","Slovenia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","153.20",""
"2018","Slovenia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","12.28",""
"2018","Slovenia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","140.92",""
"2018","Slovenia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","127.76",""
"2018","Slovakia","Live bovine animals","December","Thousand heads (animals)","438.86",""
"2018","Slovakia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","123.34",""
"2018","Slovakia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.47",""
"2018","Slovakia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","103.87",""
"2018","Slovakia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","83.10",""
"2018","Finland","Live bovine animals","December","Thousand heads (animals)","859.38",""
"2018","Finland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","295.76",""
"2018","Finland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","2.66",""
"2018","Finland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","293.10",""
"2018","Finland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","209.69",""
"2018","Sweden","Live bovine animals","December","Thousand heads (animals)","1,435.45",""
"2018","Sweden","Bovine animals, less than 1 year old","December","Thousand heads (animals)","467.52",""
"2018","Sweden","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","21.95",""
"2018","Sweden","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","445.57",""
"2018","Sweden","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","342.92",""
"2018","Iceland","Live bovine animals","December","Thousand heads (animals)","81.40",""
"2018","Iceland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","22.90",""
"2018","Iceland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2018","Iceland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2018","Iceland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","20.00","e"
"2018","Switzerland","Live bovine animals","December","Thousand heads (animals)","1,540.24",""
"2018","Switzerland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","504.49",""
"2018","Switzerland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","251.70",""
"2018","Switzerland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","252.79",""
"2018","Switzerland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","240.76",""
"2018","United Kingdom","Live bovine animals","December","Thousand heads (animals)","9,610.00",""
"2018","United Kingdom","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,869.00",""
"2018","United Kingdom","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","26.00",""
"2018","United Kingdom","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","2,843.00",""
"2018","United Kingdom","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2,405.00",""
"2018","Montenegro","Live bovine animals","December","Thousand heads (animals)","83.30","p"
"2018","Montenegro","Bovine animals, less than 1 year old","December","Thousand heads (animals)","14.80","p"
"2018","Montenegro","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5.40","p"
"2018","Montenegro","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","9.40","p"
"2018","Montenegro","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","4.00","p"
"2018","North Macedonia","Live bovine animals","December","Thousand heads (animals)","256.00",""
"2018","North Macedonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","70.00",""
"2018","North Macedonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","3.00",""
"2018","North Macedonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","67.00",""
"2018","North Macedonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","18.00",""
"2018","Albania","Live bovine animals","December","Thousand heads (animals)","467.32",""
"2018","Albania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","42.30",""
"2018","Albania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","14.34",""
"2018","Albania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","27.97",""
"2018","Albania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","43.69",""
"2018","Serbia","Live bovine animals","December","Thousand heads (animals)","878.00",""
"2018","Serbia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","264.00",""
"2018","Serbia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","22.00",""
"2018","Serbia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","242.00",""
"2018","Serbia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","108.00",""
"2018","Turkey","Live bovine animals","December","Thousand heads (animals)","17,220.90","p"
"2018","Turkey","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4,489.69","e"
"2018","Turkey","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","25.74","e"
"2018","Turkey","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4,463.94","e"
"2018","Turkey","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","4,571.47","p"
"2018","Bosnia and Herzegovina","Live bovine animals","December","Thousand heads (animals)","438.00",""
"2018","Bosnia and Herzegovina","Bovine animals, less than 1 year old","December","Thousand heads (animals)","92.00",""
"2018","Bosnia and Herzegovina","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","33.00",""
"2018","Bosnia and Herzegovina","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","59.00",""
"2018","Bosnia and Herzegovina","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","78.00","e"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Live bovine animals","December","Thousand heads (animals)","259.73",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","84.48",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","45.18",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","39.30",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","24.81",""
