"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2017","Denmark","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Denmark","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Denmark","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Denmark","December","Other sheep","Thousand heads (animals)",":",""
"2017","Germany (until 1990 former territory of the FRG)","December","Live sheep","Thousand heads (animals)","1,579.79",""
"2017","Germany (until 1990 former territory of the FRG)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,109.33",""
"2017","Germany (until 1990 former territory of the FRG)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","12.26",""
"2017","Germany (until 1990 former territory of the FRG)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,097.07",""
"2017","Germany (until 1990 former territory of the FRG)","December","Other sheep","Thousand heads (animals)","470.46",""
"2017","Estonia","December","Live sheep","Thousand heads (animals)",":",""
"2017","Estonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Estonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Estonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Estonia","December","Other sheep","Thousand heads (animals)",":",""
"2017","Ireland","December","Live sheep","Thousand heads (animals)","3,981.81",""
"2017","Ireland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,723.32",""
"2017","Ireland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","Ireland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,723.32",""
"2017","Ireland","December","Other sheep","Thousand heads (animals)","1,258.50",""
"2017","Greece","December","Live sheep","Thousand heads (animals)","8,593.00",""
"2017","Greece","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,713.00",""
"2017","Greece","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,464.00",""
"2017","Greece","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","249.00",""
"2017","Greece","December","Other sheep","Thousand heads (animals)","1,879.00",""
"2017","Spain","December","Live sheep","Thousand heads (animals)","15,963.11",""
"2017","Spain","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11,514.35",""
"2017","Spain","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,426.47",""
"2017","Spain","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","9,087.88",""
"2017","Spain","December","Other sheep","Thousand heads (animals)","4,448.76",""
"2017","France","December","Live sheep","Thousand heads (animals)","6,877.00","d"
"2017","France","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,213.00","d"
"2017","France","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,575.00","d"
"2017","France","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","3,638.00","d"
"2017","France","December","Other sheep","Thousand heads (animals)","1,664.00","d"
"2017","Croatia","December","Live sheep","Thousand heads (animals)","637.00",""
"2017","Croatia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","518.00",""
"2017","Croatia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","160.00",""
"2017","Croatia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","358.00",""
"2017","Croatia","December","Other sheep","Thousand heads (animals)","119.00",""
"2017","Italy","December","Live sheep","Thousand heads (animals)","7,215.40",""
"2017","Italy","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,271.61",""
"2017","Italy","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,129.75",""
"2017","Italy","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,141.86",""
"2017","Italy","December","Other sheep","Thousand heads (animals)","943.80",""
"2017","Cyprus","December","Live sheep","Thousand heads (animals)","321.49",""
"2017","Cyprus","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","220.42",""
"2017","Cyprus","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","205.41",""
"2017","Cyprus","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","15.00",""
"2017","Cyprus","December","Other sheep","Thousand heads (animals)","101.07",""
"2017","Latvia","December","Live sheep","Thousand heads (animals)","112.21",""
"2017","Latvia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","66.47",""
"2017","Latvia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Latvia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Latvia","December","Other sheep","Thousand heads (animals)","45.74",""
"2017","Lithuania","December","Live sheep","Thousand heads (animals)","169.70",""
"2017","Lithuania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","93.40",""
"2017","Lithuania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","Lithuania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","93.40",""
"2017","Lithuania","December","Other sheep","Thousand heads (animals)","76.30",""
"2017","Luxembourg","December","Live sheep","Thousand heads (animals)",":",""
"2017","Luxembourg","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Luxembourg","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Luxembourg","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2017","Hungary","December","Live sheep","Thousand heads (animals)","1,146.00",""
"2017","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","810.00",""
"2017","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13.00",""
"2017","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","798.00",""
"2017","Hungary","December","Other sheep","Thousand heads (animals)","336.00",""
"2017","Malta","December","Live sheep","Thousand heads (animals)","11.74",""
"2017","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","10.53",""
"2017","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","10.53",""
"2017","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","Malta","December","Other sheep","Thousand heads (animals)","1.21",""
"2017","Netherlands","December","Live sheep","Thousand heads (animals)","1,015.00",""
"2017","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","556.00",""
"2017","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","556.00",""
"2017","Netherlands","December","Other sheep","Thousand heads (animals)","459.00",""
"2017","Austria","December","Live sheep","Thousand heads (animals)","401.48",""
"2017","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","241.87",""
"2017","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Austria","December","Other sheep","Thousand heads (animals)","159.61",""
"2017","Poland","December","Live sheep","Thousand heads (animals)",":",""
"2017","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Poland","December","Other sheep","Thousand heads (animals)",":",""
"2017","Portugal","December","Live sheep","Thousand heads (animals)","2,224.69",""
"2017","Portugal","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,665.09",""
"2017","Portugal","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","302.18",""
"2017","Portugal","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,362.91",""
"2017","Portugal","December","Other sheep","Thousand heads (animals)","559.60",""
"2017","Romania","December","Live sheep","Thousand heads (animals)","9,981.80",""
"2017","Romania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,453.80",""
"2017","Romania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","7,649.70",""
"2017","Romania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","804.10",""
"2017","Romania","December","Other sheep","Thousand heads (animals)","1,528.00",""
"2017","Slovenia","December","Live sheep","Thousand heads (animals)",":",""
"2017","Slovenia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Slovenia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Slovenia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Slovenia","December","Other sheep","Thousand heads (animals)",":",""
"2017","Slovakia","December","Live sheep","Thousand heads (animals)","365.34",""
"2017","Slovakia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","293.84",""
"2017","Slovakia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","191.04",""
"2017","Slovakia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","102.79",""
"2017","Slovakia","December","Other sheep","Thousand heads (animals)","71.51",""
"2017","Finland","December","Live sheep","Thousand heads (animals)",":",""
"2017","Finland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Finland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Finland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2017","Finland","December","Other sheep","Thousand heads (animals)",":",""
"2017","Sweden","December","Live sheep","Thousand heads (animals)","606.08",""
"2017","Sweden","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","282.49",""
"2017","Sweden","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","Sweden","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","282.49",""
"2017","Sweden","December","Other sheep","Thousand heads (animals)","323.59",""
"2017","Iceland","December","Live sheep","Thousand heads (animals)","458.00",""
"2017","Iceland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","365.00",""
"2017","Iceland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","Iceland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","365.00",""
"2017","Iceland","December","Other sheep","Thousand heads (animals)","93.00",""
"2017","United Kingdom","December","Live sheep","Thousand heads (animals)","23,239.00",""
"2017","United Kingdom","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","14,659.00",""
"2017","United Kingdom","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2017","United Kingdom","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","14,659.00",""
"2017","United Kingdom","December","Other sheep","Thousand heads (animals)","8,581.00",""
"2017","Montenegro","December","Live sheep","Thousand heads (animals)","189.00","p"
"2017","Montenegro","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","181.00","p"
"2017","Montenegro","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","157.00","p"
"2017","Montenegro","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","24.00","p"
"2017","Montenegro","December","Other sheep","Thousand heads (animals)","8.00","p"
"2017","North Macedonia","December","Live sheep","Thousand heads (animals)","725.00",""
"2017","North Macedonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","682.00",""
"2017","North Macedonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","565.00",""
"2017","North Macedonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","117.00",""
"2017","North Macedonia","December","Other sheep","Thousand heads (animals)","43.00",""
"2017","Albania","December","Live sheep","Thousand heads (animals)","1,925.51",""
"2017","Albania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,888.65",""
"2017","Albania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,407.28",""
"2017","Albania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","481.38",""
"2017","Albania","December","Other sheep","Thousand heads (animals)","36.86",""
"2017","Serbia","December","Live sheep","Thousand heads (animals)","1,704.00",""
"2017","Serbia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,287.00",""
"2017","Serbia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","92.00",""
"2017","Serbia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,195.00",""
"2017","Serbia","December","Other sheep","Thousand heads (animals)","417.00",""
"2017","Turkey","December","Live sheep","Thousand heads (animals)","33,677.64",""
"2017","Turkey","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","23,434.02",""
"2017","Turkey","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","17,819.47",""
"2017","Turkey","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,614.55",""
"2017","Turkey","December","Other sheep","Thousand heads (animals)","10,243.62",""
"2017","Bosnia and Herzegovina","December","Live sheep","Thousand heads (animals)","1,017.00","e"
"2017","Bosnia and Herzegovina","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","595.00","e"
"2017","Bosnia and Herzegovina","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","143.00","e"
"2017","Bosnia and Herzegovina","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","452.00","e"
"2017","Bosnia and Herzegovina","December","Other sheep","Thousand heads (animals)","422.00","e"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Live sheep","Thousand heads (animals)","182.28",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","136.81",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","120.53",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","16.28",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Other sheep","Thousand heads (animals)","45.47",""
"2018","European Union - 27 countries (from 2020)","December","Live sheep","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (from 2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (from 2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (from 2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (from 2020)","December","Other sheep","Thousand heads (animals)",":",""
"2018","European Union - 28 countries (2013-2020)","December","Live sheep","Thousand heads (animals)",":",""
"2018","European Union - 28 countries (2013-2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 28 countries (2013-2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 28 countries (2013-2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 28 countries (2013-2020)","December","Other sheep","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (2007-2013)","December","Live sheep","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (2007-2013)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (2007-2013)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (2007-2013)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 27 countries (2007-2013)","December","Other sheep","Thousand heads (animals)",":",""
"2018","European Union - 25 countries (2004-2006)","December","Live sheep","Thousand heads (animals)",":",""
"2018","European Union - 25 countries (2004-2006)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 25 countries (2004-2006)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 25 countries (2004-2006)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 25 countries (2004-2006)","December","Other sheep","Thousand heads (animals)",":",""
"2018","European Union - 15 countries (1995-2004)","December","Live sheep","Thousand heads (animals)",":",""
"2018","European Union - 15 countries (1995-2004)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 15 countries (1995-2004)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 15 countries (1995-2004)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","European Union - 15 countries (1995-2004)","December","Other sheep","Thousand heads (animals)",":",""
"2018","Belgium","December","Live sheep","Thousand heads (animals)",":",""
"2018","Belgium","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Belgium","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Belgium","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Belgium","December","Other sheep","Thousand heads (animals)",":",""
"2018","Bulgaria","December","Live sheep","Thousand heads (animals)","1,350.03",""
"2018","Bulgaria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,169.98",""
"2018","Bulgaria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,038.26",""
"2018","Bulgaria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","131.72",""
"2018","Bulgaria","December","Other sheep","Thousand heads (animals)","180.05",""
"2018","Czechia","December","Live sheep","Thousand heads (animals)",":",""
"2018","Czechia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Czechia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Czechia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Czechia","December","Other sheep","Thousand heads (animals)",":",""
"2018","Denmark","December","Live sheep","Thousand heads (animals)",":",""
"2018","Denmark","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Denmark","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Denmark","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Denmark","December","Other sheep","Thousand heads (animals)",":",""
"2018","Germany (until 1990 former territory of the FRG)","December","Live sheep","Thousand heads (animals)","1,569.90",""
"2018","Germany (until 1990 former territory of the FRG)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,098.70",""
"2018","Germany (until 1990 former territory of the FRG)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13.30",""
"2018","Germany (until 1990 former territory of the FRG)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,085.40",""
"2018","Germany (until 1990 former territory of the FRG)","December","Other sheep","Thousand heads (animals)","471.20",""
"2018","Estonia","December","Live sheep","Thousand heads (animals)",":",""
"2018","Estonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Estonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Estonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Estonia","December","Other sheep","Thousand heads (animals)",":",""
"2018","Ireland","December","Live sheep","Thousand heads (animals)","3,798.48",""
"2018","Ireland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,608.10",""
"2018","Ireland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2018","Ireland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,608.10",""
"2018","Ireland","December","Other sheep","Thousand heads (animals)","1,190.38",""
"2018","Greece","December","Live sheep","Thousand heads (animals)","8,430.00",""
"2018","Greece","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,775.00",""
"2018","Greece","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,619.00",""
"2018","Greece","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","155.00",""
"2018","Greece","December","Other sheep","Thousand heads (animals)","1,655.00",""
"2018","Spain","December","Live sheep","Thousand heads (animals)","15,852.53","p"
"2018","Spain","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11,391.95","p"
"2018","Spain","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,434.78","p"
"2018","Spain","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,957.17","p"
"2018","Spain","December","Other sheep","Thousand heads (animals)","4,460.58","p"
"2018","France","December","Live sheep","Thousand heads (animals)","7,166.00",""
"2018","France","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,405.00",""
"2018","France","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,609.00",""
"2018","France","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","3,796.00",""
"2018","France","December","Other sheep","Thousand heads (animals)","1,762.00",""
"2018","Croatia","December","Live sheep","Thousand heads (animals)","636.00",""
"2018","Croatia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","466.00",""
"2018","Croatia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","98.00",""
"2018","Croatia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","368.00",""
"2018","Croatia","December","Other sheep","Thousand heads (animals)","170.00",""
"2018","Italy","December","Live sheep","Thousand heads (animals)","7,179.15",""
"2018","Italy","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,187.97",""
"2018","Italy","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,032.92",""
"2018","Italy","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,155.05",""
"2018","Italy","December","Other sheep","Thousand heads (animals)","991.19",""
"2018","Cyprus","December","Live sheep","Thousand heads (animals)","310.99",""
"2018","Cyprus","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","220.78",""
"2018","Cyprus","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","207.24",""
"2018","Cyprus","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13.54",""
"2018","Cyprus","December","Other sheep","Thousand heads (animals)","90.21",""
"2018","Latvia","December","Live sheep","Thousand heads (animals)","107.29",""
"2018","Latvia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","66.33",""
"2018","Latvia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Latvia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Latvia","December","Other sheep","Thousand heads (animals)","40.96",""
"2018","Lithuania","December","Live sheep","Thousand heads (animals)","164.30",""
"2018","Lithuania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","93.60",""
"2018","Lithuania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2018","Lithuania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","93.60",""
"2018","Lithuania","December","Other sheep","Thousand heads (animals)","70.70",""
"2018","Luxembourg","December","Live sheep","Thousand heads (animals)",":",""
"2018","Luxembourg","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Luxembourg","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Luxembourg","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2018","Hungary","December","Live sheep","Thousand heads (animals)","1,109.00",""
"2018","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","798.00",""
"2018","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","10.00",""
"2018","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","787.00",""
"2018","Hungary","December","Other sheep","Thousand heads (animals)","311.00",""
"2018","Malta","December","Live sheep","Thousand heads (animals)","13.17",""
"2018","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.53",""
"2018","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.53",""
"2018","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2018","Malta","December","Other sheep","Thousand heads (animals)","1.64",""
"2018","Netherlands","December","Live sheep","Thousand heads (animals)","743.00",""
"2018","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","628.00",""
"2018","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","14.00",""
"2018","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","614.00",""
"2018","Netherlands","December","Other sheep","Thousand heads (animals)","115.00",""
"2018","Austria","December","Live sheep","Thousand heads (animals)","406.34",""
"2018","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","242.10",""
"2018","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Austria","December","Other sheep","Thousand heads (animals)","164.23",""
"2018","Poland","December","Live sheep","Thousand heads (animals)",":",""
"2018","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Poland","December","Other sheep","Thousand heads (animals)",":",""
"2018","Portugal","December","Live sheep","Thousand heads (animals)","2,207.79",""
"2018","Portugal","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,638.17",""
"2018","Portugal","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","291.07",""
"2018","Portugal","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,347.11",""
"2018","Portugal","December","Other sheep","Thousand heads (animals)","569.62",""
"2018","Romania","December","Live sheep","Thousand heads (animals)","10,176.40",""
"2018","Romania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,594.00",""
"2018","Romania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","7,708.50",""
"2018","Romania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","885.50",""
"2018","Romania","December","Other sheep","Thousand heads (animals)","1,582.40",""
"2018","Slovenia","December","Live sheep","Thousand heads (animals)",":",""
"2018","Slovenia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Slovenia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Slovenia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Slovenia","December","Other sheep","Thousand heads (animals)",":",""
"2018","Slovakia","December","Live sheep","Thousand heads (animals)","351.12",""
"2018","Slovakia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","283.91",""
"2018","Slovakia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","182.95",""
"2018","Slovakia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","100.96",""
"2018","Slovakia","December","Other sheep","Thousand heads (animals)","67.21",""
"2018","Finland","December","Live sheep","Thousand heads (animals)",":",""
"2018","Finland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2018","Finland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
