"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2018","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)","11,446.28",""
"2018","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,294.61",""
"2018","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)","7,715.28",""
"2018","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)","148,166.56",""
"2018","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,524.04",""
"2018","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)","11,948.28",""
"2018","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,784.61",""
"2018","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)","8,055.28",""
"2018","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)","147,117.56",""
"2018","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,250.04",""
"2018","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)","11,823.28",""
"2018","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,662.61",""
"2018","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)","8,016.28",""
"2018","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)","142,537.70",""
"2018","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","40,399.18",""
"2018","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)","11,435.57",""
"2018","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,283.82",""
"2018","European Union - 25 countries (2004-2006)","Covered sows","December","Thousand heads (animals)","7,785.31",""
"2018","European Union - 15 countries (1995-2004)","Live swine, domestic species","December","Thousand heads (animals)","124,678.63",""
"2018","European Union - 15 countries (1995-2004)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","36,324.52",""
"2018","European Union - 15 countries (1995-2004)","Breeding pigs","December","Thousand heads (animals)","10,066.08",""
"2018","European Union - 15 countries (1995-2004)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","9,936.92",""
"2018","European Union - 15 countries (1995-2004)","Covered sows","December","Thousand heads (animals)","6,888.89",""
"2018","Belgium","Live swine, domestic species","December","Thousand heads (animals)","6,209.13",""
"2018","Belgium","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,596.52",""
"2018","Belgium","Breeding pigs","December","Thousand heads (animals)","406.35",""
"2018","Belgium","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","403.35",""
"2018","Belgium","Covered sows","December","Thousand heads (animals)","331.17",""
"2018","Bulgaria","Live swine, domestic species","December","Thousand heads (animals)","654.55",""
"2018","Bulgaria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","152.47",""
"2018","Bulgaria","Breeding pigs","December","Thousand heads (animals)","71.11",""
"2018","Bulgaria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","69.99",""
"2018","Bulgaria","Covered sows","December","Thousand heads (animals)","42.98",""
"2018","Czechia","Live swine, domestic species","December","Thousand heads (animals)","1,507.58",""
"2018","Czechia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","465.71",""
"2018","Czechia","Breeding pigs","December","Thousand heads (animals)","135.11",""
"2018","Czechia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","133.26",""
"2018","Czechia","Covered sows","December","Thousand heads (animals)","83.95",""
"2018","Denmark","Live swine, domestic species","December","Thousand heads (animals)","12,642.00",""
"2018","Denmark","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,543.00",""
"2018","Denmark","Breeding pigs","December","Thousand heads (animals)","1,254.00",""
"2018","Denmark","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,243.00",""
"2018","Denmark","Covered sows","December","Thousand heads (animals)","775.00",""
"2018","Germany (until 1990 former territory of the FRG)","Live swine, domestic species","December","Thousand heads (animals)","26,445.40",""
"2018","Germany (until 1990 former territory of the FRG)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7,671.60",""
"2018","Germany (until 1990 former territory of the FRG)","Breeding pigs","December","Thousand heads (animals)","1,854.90",""
"2018","Germany (until 1990 former territory of the FRG)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,837.00",""
"2018","Germany (until 1990 former territory of the FRG)","Covered sows","December","Thousand heads (animals)","1,314.40",""
"2018","Estonia","Live swine, domestic species","December","Thousand heads (animals)","290.40",""
"2018","Estonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","104.70",""
"2018","Estonia","Breeding pigs","December","Thousand heads (animals)","24.90",""
"2018","Estonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","24.40",""
"2018","Estonia","Covered sows","December","Thousand heads (animals)","18.90",""
"2018","Ireland","Live swine, domestic species","December","Thousand heads (animals)","1,572.15",""
"2018","Ireland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","436.87",""
"2018","Ireland","Breeding pigs","December","Thousand heads (animals)","142.99",""
"2018","Ireland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","141.78",""
"2018","Ireland","Covered sows","December","Thousand heads (animals)","97.18",""
"2018","Greece","Live swine, domestic species","December","Thousand heads (animals)","721.00",""
"2018","Greece","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","204.00",""
"2018","Greece","Breeding pigs","December","Thousand heads (animals)","96.00",""
"2018","Greece","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","91.00",""
"2018","Greece","Covered sows","December","Thousand heads (animals)","51.00",""
"2018","Spain","Live swine, domestic species","December","Thousand heads (animals)","30,804.10","p"
"2018","Spain","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","8,550.74","p"
"2018","Spain","Breeding pigs","December","Thousand heads (animals)","2,529.42","p"
"2018","Spain","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","2,500.52","p"
"2018","Spain","Covered sows","December","Thousand heads (animals)","1,676.73","p"
"2018","France","Live swine, domestic species","December","Thousand heads (animals)","13,713.00",""
"2018","France","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","3,350.00",""
"2018","France","Breeding pigs","December","Thousand heads (animals)","1,026.00",""
"2018","France","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,018.00",""
"2018","France","Covered sows","December","Thousand heads (animals)","718.00",""
"2018","Croatia","Live swine, domestic species","December","Thousand heads (animals)","1,049.00",""
"2018","Croatia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","274.00",""
"2018","Croatia","Breeding pigs","December","Thousand heads (animals)","125.00",""
"2018","Croatia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","122.00",""
"2018","Croatia","Covered sows","December","Thousand heads (animals)","39.00",""
"2018","Italy","Live swine, domestic species","December","Thousand heads (animals)","8,492.23",""
"2018","Italy","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,407.23",""
"2018","Italy","Breeding pigs","December","Thousand heads (animals)","579.91",""
"2018","Italy","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","556.81",""
"2018","Italy","Covered sows","December","Thousand heads (animals)","464.26",""
"2018","Cyprus","Live swine, domestic species","December","Thousand heads (animals)","362.05",""
"2018","Cyprus","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","127.94",""
"2018","Cyprus","Breeding pigs","December","Thousand heads (animals)","34.25",""
"2018","Cyprus","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","33.81",""
"2018","Cyprus","Covered sows","December","Thousand heads (animals)","28.22",""
"2018","Latvia","Live swine, domestic species","December","Thousand heads (animals)","304.90",""
"2018","Latvia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","57.56",""
"2018","Latvia","Breeding pigs","December","Thousand heads (animals)","33.06",""
"2018","Latvia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","32.64",""
"2018","Latvia","Covered sows","December","Thousand heads (animals)","15.47",""
"2018","Lithuania","Live swine, domestic species","December","Thousand heads (animals)","572.00",""
"2018","Lithuania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","113.40",""
"2018","Lithuania","Breeding pigs","December","Thousand heads (animals)","45.60",""
"2018","Lithuania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","45.10",""
"2018","Lithuania","Covered sows","December","Thousand heads (animals)","35.90",""
"2018","Luxembourg","Live swine, domestic species","December","Thousand heads (animals)","82.59",""
"2018","Luxembourg","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","17.20",""
"2018","Luxembourg","Breeding pigs","December","Thousand heads (animals)","5.48",""
"2018","Luxembourg","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","5.39",""
"2018","Luxembourg","Covered sows","December","Thousand heads (animals)","3.69",""
"2018","Hungary","Live swine, domestic species","December","Thousand heads (animals)","2,872.00",""
"2018","Hungary","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","690.00",""
"2018","Hungary","Breeding pigs","December","Thousand heads (animals)","261.00",""
"2018","Hungary","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","258.00",""
"2018","Hungary","Covered sows","December","Thousand heads (animals)","166.00",""
"2018","Malta","Live swine, domestic species","December","Thousand heads (animals)","36.29",""
"2018","Malta","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","8.59",""
"2018","Malta","Breeding pigs","December","Thousand heads (animals)","3.85",""
"2018","Malta","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.64",""
"2018","Malta","Covered sows","December","Thousand heads (animals)","3.12",""
"2018","Netherlands","Live swine, domestic species","December","Thousand heads (animals)","11,909.00",""
"2018","Netherlands","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","5,287.00",""
"2018","Netherlands","Breeding pigs","December","Thousand heads (animals)","974.00",""
"2018","Netherlands","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","967.00",""
"2018","Netherlands","Covered sows","December","Thousand heads (animals)","640.00",""
"2018","Austria","Live swine, domestic species","December","Thousand heads (animals)","2,776.57",""
"2018","Austria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","652.75",""
"2018","Austria","Breeding pigs","December","Thousand heads (animals)","232.71",""
"2018","Austria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","228.71",""
"2018","Austria","Covered sows","December","Thousand heads (animals)","161.29",""
"2018","Poland","Live swine, domestic species","December","Thousand heads (animals)","11,027.70",""
"2018","Poland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","2,278.90",""
"2018","Poland","Breeding pigs","December","Thousand heads (animals)","758.30",""
"2018","Poland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","744.60",""
"2018","Poland","Covered sows","December","Thousand heads (animals)","501.60",""
"2018","Portugal","Live swine, domestic species","December","Thousand heads (animals)","2,205.05",""
"2018","Portugal","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","763.00",""
"2018","Portugal","Breeding pigs","December","Thousand heads (animals)","241.12",""
"2018","Portugal","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","236.06",""
"2018","Portugal","Covered sows","December","Thousand heads (animals)","163.37",""
"2018","Romania","Live swine, domestic species","December","Thousand heads (animals)","3,925.30",""
"2018","Romania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","698.40",""
"2018","Romania","Breeding pigs","December","Thousand heads (animals)","316.60",""
"2018","Romania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","308.80",""
"2018","Romania","Covered sows","December","Thousand heads (animals)","188.00",""
"2018","Slovenia","Live swine, domestic species","December","Thousand heads (animals)","259.13",""
"2018","Slovenia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","58.01",""
"2018","Slovenia","Breeding pigs","December","Thousand heads (animals)","19.35",""
"2018","Slovenia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","18.65",""
"2018","Slovenia","Covered sows","December","Thousand heads (animals)","10.60",""
"2018","Slovakia","Live swine, domestic species","December","Thousand heads (animals)","627.02",""
"2018","Slovakia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","169.87",""
"2018","Slovakia","Breeding pigs","December","Thousand heads (animals)","54.08",""
"2018","Slovakia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","52.80",""
"2018","Slovakia","Covered sows","December","Thousand heads (animals)","32.65",""
"2018","Finland","Live swine, domestic species","December","Thousand heads (animals)","1,041.20",""
"2018","Finland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","273.30",""
"2018","Finland","Breeding pigs","December","Thousand heads (animals)","96.60",""
"2018","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","95.20",""
"2018","Finland","Covered sows","December","Thousand heads (animals)","71.50",""
"2018","Sweden","Live swine, domestic species","December","Thousand heads (animals)","1,417.20",""
"2018","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","355.30",""
"2018","Sweden","Breeding pigs","December","Thousand heads (animals)","124.60",""
"2018","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","123.10",""
"2018","Sweden","Covered sows","December","Thousand heads (animals)","81.30",""
"2018","Iceland","Live swine, domestic species","December","Thousand heads (animals)","36.00",""
"2018","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7.20",""
"2018","Iceland","Breeding pigs","December","Thousand heads (animals)","3.40",""
"2018","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.40",""
"2018","Iceland","Covered sows","December","Thousand heads (animals)","3.10",""
"2018","Switzerland","Live swine, domestic species","December","Thousand heads (animals)","1,393.19",""
"2018","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","538.17",""
"2018","Switzerland","Breeding pigs","December","Thousand heads (animals)","126.77",""
"2018","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","124.45",""
"2018","Switzerland","Covered sows","December","Thousand heads (animals)","81.72",""
"2018","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)","4,648.00",""
"2018","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,216.00",""
"2018","United Kingdom","Breeding pigs","December","Thousand heads (animals)","502.00",""
"2018","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","490.00",""
"2018","United Kingdom","Covered sows","December","Thousand heads (animals)","340.00",""
"2018","Montenegro","Live swine, domestic species","December","Thousand heads (animals)","23.60","p"
"2018","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","5.90","p"
"2018","Montenegro","Breeding pigs","December","Thousand heads (animals)","2.10","p"
"2018","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1.50","p"
"2018","Montenegro","Covered sows","December","Thousand heads (animals)","0.50","p"
"2018","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)","196.00",""
"2018","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","54.00",""
"2018","North Macedonia","Breeding pigs","December","Thousand heads (animals)","24.00",""
"2018","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","23.00",""
"2018","North Macedonia","Covered sows","December","Thousand heads (animals)","19.00",""
"2018","Albania","Live swine, domestic species","December","Thousand heads (animals)","184.13",""
"2018","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","38.83",""
"2018","Albania","Breeding pigs","December","Thousand heads (animals)","18.00",""
"2018","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12.12",""
"2018","Albania","Covered sows","December","Thousand heads (animals)","8.54",""
"2018","Serbia","Live swine, domestic species","December","Thousand heads (animals)","2,782.00",""
"2018","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","917.00",""
"2018","Serbia","Breeding pigs","December","Thousand heads (animals)","467.00",""
"2018","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","422.00",""
"2018","Serbia","Covered sows","December","Thousand heads (animals)","183.00",""
"2018","Bosnia and Herzegovina","Live swine, domestic species","December","Thousand heads (animals)","542.00","e"
"2018","Bosnia and Herzegovina","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","187.00","e"
"2018","Bosnia and Herzegovina","Breeding pigs","December","Thousand heads (animals)","100.00","e"
"2018","Bosnia and Herzegovina","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","93.00","e"
"2018","Bosnia and Herzegovina","Covered sows","December","Thousand heads (animals)","74.00","e"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Live swine, domestic species","December","Thousand heads (animals)","40.16",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","10.84",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding pigs","December","Thousand heads (animals)","11.29",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","10.19",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Covered sows","December","Thousand heads (animals)","7.86",""
"2019","European Union - 27 countries (from 2020)","Live swine, domestic species","December","Thousand heads (animals)","143,146.16",""
"2019","European Union - 27 countries (from 2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,508.88",""
"2019","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)","11,473.09",""
"2019","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,328.36",""
"2019","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)","7,743.65",""
"2019","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)","147,887.16",""
"2019","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","42,741.88",""
"2019","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)","11,975.09",""
"2019","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,818.36",""
"2019","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)","8,088.65",""
"2019","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)","146,865.16",""
"2019","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","42,476.88",""
"2019","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)","11,847.09",""
"2019","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,693.36",""
"2019","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)","8,044.65",""
"2019","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)","142,539.24",""
"2019","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,649.12",""
"2019","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)","11,479.98",""
"2019","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","11,333.50",""
"2019","European Union - 25 countries (2004-2006)","Covered sows","December","Thousand heads (animals)","7,819.23",""
"2019","European Union - 15 countries (1995-2004)","Live swine, domestic species","December","Thousand heads (animals)","124,797.62",""
"2019","European Union - 15 countries (1995-2004)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","37,563.81",""
"2019","European Union - 15 countries (1995-2004)","Breeding pigs","December","Thousand heads (animals)","10,129.89",""
"2019","European Union - 15 countries (1995-2004)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","10,005.56",""
"2019","European Union - 15 countries (1995-2004)","Covered sows","December","Thousand heads (animals)","6,926.81",""
"2019","Belgium","Live swine, domestic species","December","Thousand heads (animals)","6,085.10",""
"2019","Belgium","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,584.68",""
"2019","Belgium","Breeding pigs","December","Thousand heads (animals)","399.20",""
"2019","Belgium","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","396.49",""
"2019","Belgium","Covered sows","December","Thousand heads (animals)","328.08",""
"2019","Bulgaria","Live swine, domestic species","December","Thousand heads (animals)","491.81",""
"2019","Bulgaria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","91.86",""
"2019","Bulgaria","Breeding pigs","December","Thousand heads (animals)","51.61",""
"2019","Bulgaria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","50.86",""
"2019","Bulgaria","Covered sows","December","Thousand heads (animals)","26.62",""
"2019","Czechia","Live swine, domestic species","December","Thousand heads (animals)","1,508.91",""
"2019","Czechia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","483.39",""
"2019","Czechia","Breeding pigs","December","Thousand heads (animals)","132.27",""
"2019","Czechia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","130.68",""
"2019","Czechia","Covered sows","December","Thousand heads (animals)","84.06",""
"2019","Denmark","Live swine, domestic species","December","Thousand heads (animals)","12,728.00",""
"2019","Denmark","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,563.00",""
"2019","Denmark","Breeding pigs","December","Thousand heads (animals)","1,254.00",""
"2019","Denmark","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,244.00",""
"2019","Denmark","Covered sows","December","Thousand heads (animals)","785.00",""
"2019","Germany (until 1990 former territory of the FRG)","Live swine, domestic species","December","Thousand heads (animals)","26,053.40",""
"2019","Germany (until 1990 former territory of the FRG)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7,673.80",""
"2019","Germany (until 1990 former territory of the FRG)","Breeding pigs","December","Thousand heads (animals)","1,806.40",""
"2019","Germany (until 1990 former territory of the FRG)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,787.90",""
"2019","Germany (until 1990 former territory of the FRG)","Covered sows","December","Thousand heads (animals)","1,291.70",""
"2019","Estonia","Live swine, domestic species","December","Thousand heads (animals)","301.60",""
"2019","Estonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","111.40",""
"2019","Estonia","Breeding pigs","December","Thousand heads (animals)","26.10",""
"2019","Estonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","25.80",""
"2019","Estonia","Covered sows","December","Thousand heads (animals)","19.80",""
"2019","Ireland","Live swine, domestic species","December","Thousand heads (animals)","1,613.27",""
"2019","Ireland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","451.63",""
"2019","Ireland","Breeding pigs","December","Thousand heads (animals)","144.96",""
"2019","Ireland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","143.97",""
"2019","Ireland","Covered sows","December","Thousand heads (animals)","99.40",""
"2019","Greece","Live swine, domestic species","December","Thousand heads (animals)","733.00",""
"2019","Greece","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","196.00",""
"2019","Greece","Breeding pigs","December","Thousand heads (animals)","99.00",""
"2019","Greece","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","94.00",""
"2019","Greece","Covered sows","December","Thousand heads (animals)","51.00",""
"2019","Spain","Live swine, domestic species","December","Thousand heads (animals)","31,246.04",""
"2019","Spain","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","8,341.14",""
"2019","Spain","Breeding pigs","December","Thousand heads (animals)","2,603.82",""
"2019","Spain","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","2,576.99",""
"2019","Spain","Covered sows","December","Thousand heads (animals)","1,732.01",""
"2019","France","Live swine, domestic species","December","Thousand heads (animals)","13,510.00",""
"2019","France","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,982.00",""
"2019","France","Breeding pigs","December","Thousand heads (animals)","992.00",""
"2019","France","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","984.00",""
"2019","France","Covered sows","December","Thousand heads (animals)","694.00",""
"2019","Croatia","Live swine, domestic species","December","Thousand heads (animals)","1,022.00",""
"2019","Croatia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","265.00",""
"2019","Croatia","Breeding pigs","December","Thousand heads (animals)","128.00",""
"2019","Croatia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","125.00",""
"2019","Croatia","Covered sows","December","Thousand heads (animals)","44.00",""
"2019","Italy","Live swine, domestic species","December","Thousand heads (animals)","8,510.27",""
"2019","Italy","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,411.60",""
"2019","Italy","Breeding pigs","December","Thousand heads (animals)","579.45",""
"2019","Italy","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","556.01",""
"2019","Italy","Covered sows","December","Thousand heads (animals)","462.60",""
"2019","Cyprus","Live swine, domestic species","December","Thousand heads (animals)","351.76",""
"2019","Cyprus","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","123.16",""
"2019","Cyprus","Breeding pigs","December","Thousand heads (animals)","33.19",""
"2019","Cyprus","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","32.73",""
"2019","Cyprus","Covered sows","December","Thousand heads (animals)","27.54",""
"2019","Latvia","Live swine, domestic species","December","Thousand heads (animals)","314.20",""
"2019","Latvia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","58.61",""
"2019","Latvia","Breeding pigs","December","Thousand heads (animals)","34.89",""
"2019","Latvia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","34.45",""
"2019","Latvia","Covered sows","December","Thousand heads (animals)","14.82",""
"2019","Lithuania","Live swine, domestic species","December","Thousand heads (animals)","550.80",""
"2019","Lithuania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","103.50",""
"2019","Lithuania","Breeding pigs","December","Thousand heads (animals)","42.90",""
"2019","Lithuania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","42.50",""
"2019","Lithuania","Covered sows","December","Thousand heads (animals)","34.80",""
"2019","Luxembourg","Live swine, domestic species","December","Thousand heads (animals)","84.04",""
"2019","Luxembourg","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","16.77",""
"2019","Luxembourg","Breeding pigs","December","Thousand heads (animals)","4.79",""
"2019","Luxembourg","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","4.72",""
"2019","Luxembourg","Covered sows","December","Thousand heads (animals)","3.53",""
"2019","Hungary","Live swine, domestic species","December","Thousand heads (animals)","2,634.00",""
"2019","Hungary","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","656.00",""
"2019","Hungary","Breeding pigs","December","Thousand heads (animals)","234.00",""
"2019","Hungary","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","231.00",""
"2019","Hungary","Covered sows","December","Thousand heads (animals)","148.00",""
"2019","Malta","Live swine, domestic species","December","Thousand heads (animals)","35.48",""
"2019","Malta","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","7.38",""
"2019","Malta","Breeding pigs","December","Thousand heads (animals)","3.74",""
"2019","Malta","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.56",""
"2019","Malta","Covered sows","December","Thousand heads (animals)","3.21",""
"2019","Netherlands","Live swine, domestic species","December","Thousand heads (animals)","11,921.00",""
"2019","Netherlands","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","5,002.00",""
"2019","Netherlands","Breeding pigs","December","Thousand heads (animals)","1,052.00",""
"2019","Netherlands","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,047.00",""
"2019","Netherlands","Covered sows","December","Thousand heads (animals)","661.00",""
"2019","Austria","Live swine, domestic species","December","Thousand heads (animals)","2,773.23",""
