animals,month,unit,geo\time	2022 	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 	1968 	1967 	1966 	1965 	1964 	1963 	1962 	1961 	1960 	1959 
A2010B,M12,THS_HD,DK	: 	238.00 	247.00 	256.00 	268.00 	268.00 	258.00 	259.00 	255.00 	255.00 	265.00 	268.00 	281.00 	276.00 	279.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	6.00 	8.00 	6.00 	10.00 	13.00 	29.00 	35.00 	34.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EE	: 	3.40 	3.60 	3.50 	3.30 	3.30 	3.30 	3.30 	4.20 	3.40 	3.10 	3.20 	3.10 	3.20 	3.20 	3.00 	2.90 	3.70 	3.50 	7.30 	6.00 	16.80 	10.50 	10.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EL	: 	43.00 	26.00 	46.00 	35.00 	46.00 	38.00 	54.00 	63.00 	48.00 	74.00 	66.00 	71.00 	69.00 	62.00 	146.00 	65.27 	72.35 	145.00 	149.00 	134.00 	106.00 	116.00 	159.00 	38.00 	58.00 	60.00 	51.00 	48.23 	85.00 	88.00 	87.00 	115.00 	101.00 	112.00 	102.09 	106.00 	120.11 	126.12 	129.80 	122.00 	156.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,ES	: 	1528.43 p	1880.06 p	1872.21 	1862.27 	1876.32 	1781.85 	1693.87 	1585.23 	1408.53 	1436.42 	1379.93 	1529.95 	1127.21 	1252.84 	1443.15 	1475.00 	1501.33 	1550.23 	1510.42 	1475.94 	1470.24 	1483.12 	1492.00 	1400.00 	1392.00 	1250.00 	1232.00 	1112.00 	1056.00 	1012.04 	985.68 	794.66 	727.16 	663.93 	636.45 	563.34 	489.18 	497.37 	504.00 	519.00 	483.00 	498.00 	497.00 	489.00 	486.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EU15	: 	: 	: 	5523.00 	5540.65 	5482.18 	5397.83 	5327.39 	4698.12 	4571.53 	4537.27 	4628.58 	4793.72 b	4306.07 	4373.89 	4187.54 	4162.88 	4200.20 	4199.17 	4078.22 	4035.96 	4138.09 	4040.02 	4178.16 	3859.19 	3922.13 	3941.73 	3899.75 	3638.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EU25	: 	: 	: 	5851.44 	5861.49 	5831.38 	5758.73 	5707.98 	5229.95 	5079.05 	4888.65 	4940.31 	5133.24 b	4693.31 	4735.56 	4559.71 	4563.75 	4656.59 	4625.18 	4563.70 	4477.19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EU27_2007	: 	: 	: 	5966.62 	6007.07 	5982.97 	5919.20 	5903.30 	5432.09 	5321.49 	5095.16 	5153.84 	5324.40 b	4960.53 	5038.07 	4890.00 	4903.77 	4993.65 	4992.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EU27_2020	: 	5511.05 p	5911.18 	5959.62 	6000.07 	5975.97 	5912.20 	5895.30 	5419.09 	5314.49 	5091.16 	5149.54 	5311.70 b	4962.63 	5040.47 	4895.31 	4881.29 	4935.85 	4960.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,EU28	: 	: 	: 	5985.62 	6026.07 	6002.97 	5939.20 	5923.30 	5445.09 	5340.49 	5119.16 	5175.54 	5339.70 b	4980.63 	5055.47 	4909.31 	4923.29 	5006.85 	5010.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,FI	: 	2.58 	2.63 	2.56 	2.66 	2.69 	2.72 	2.77 	2.74 	2.71 	3.61 	3.64 	3.63 	3.66 	3.65 	3.88 	3.94 	2.80 	2.50 	8.00 	9.30 	9.40 	9.00 	9.20 	8.50 	9.00 	9.50 	7.00 	7.00 	4.00 	3.00 	3.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,FR	: 	565.41 p	591.82 d	599.00 d	618.73 	596.23 	630.63 	628.09 	624.53 	641.17 	635.00 	650.00 	658.00 	677.00 	685.00 	575.00 	622.00 	638.51 	646.00 	633.00 	704.00 	762.00 	678.92 	692.78 	689.56 	681.60 	698.80 	726.80 	735.54 	979.00 	1005.00 	1006.00 	1042.00 	969.62 	985.00 	731.00 	795.00 	855.90 	897.69 	856.80 	935.10 	951.40 	1134.40 	1034.40 	883.80 	949.70 	847.00 	805.00 	664.00 	723.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,HR	: 	20.00 	19.00 	19.00 	19.00 b	20.00 	20.00 	20.00 	13.00 	19.00 	24.00 	21.70 	15.30 	20.10 	17.40 	19.31 	19.52 	13.20 	17.32 	10.07 	7.36 	14.01 	14.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,HU	: 	91.70 	80.20 b	74.00 	72.00 	67.00 	62.00 	56.00 	50.00 	53.00 	66.00 	60.00 	52.00 	66.00 	61.00 	61.00 	64.00 	71.00 	62.00 	71.00 	72.00 	67.00 	63.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,IE	: 	29.90 	28.90 	32.90 	19.40 	13.60 	7.10 	6.70 	8.30 	5.60 	4.50 	8.30 	6.60 	6.60 	3.40 	0.90 	0.10 	0.20 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.10 	0.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,IS	: 	: 	: 	: 	: 	: 	: 	0.50 	0.50 	0.50 	0.50 	0.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,IT	: 	955.08 	990.61 	985.00 	980.51 	1022.11 	1015.59 	992.39 	498.41 	485.48 	443.25 	509.90 	507.45 b	494.45 	502.38 	519.00 	540.22 	500.00 	445.00 	413.00 	410.00 	496.26 	361.00 	385.00 	393.00 	354.00 	450.00 	459.00 	327.00 	392.00 	428.90 	328.10 	300.30 	507.60 	495.50 	538.10 	544.00 	549.20 	564.50 	492.00 	487.30 	439.10 	441.80 	478.20 	476.20 	486.80 	556.00 	576.00 	545.00 	601.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,LT	: 	58.70 	60.90 	62.60 	64.80 	68.10 	60.60 	64.60 	57.80 	55.20 	56.30 	61.40 	65.20 	64.90 	68.00 	71.50 	88.90 	90.60 	84.10 	83.70 	79.90 	81.30 	81.20 	113.40 	113.20 	104.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,LU	: 	4.54 	4.82 	4.56 	4.91 	5.04 	5.15 	5.59 	4.37 	3.95 	5.29 	5.52 	4.34 	4.15 	4.53 	4.51 	5.20 	2.62 	2.62 	2.55 	2.65 	3.29 	2.20 	2.58 	2.33 	2.81 	2.62 	1.12 	1.00 	1.81 	0.89 	0.96 	1.83 	0.74 	0.76 	1.38 	0.44 	0.76 	2.00 	1.00 	0.57 	1.96 	0.96 	0.73 	2.69 	0.69 	1.00 	2.00 	1.00 	6.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,LV	: 	51.74 	54.08 	52.49 	51.36 	52.46 	54.79 	55.07 	57.40 	52.99 	52.58 	50.37 	51.19 	52.08 	49.22 	52.64 	52.51 	60.40 	63.50 	64.30 	64.70 	68.60 	24.70 	27.30 	28.20 	37.10 	37.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,ME	: 	: 	: 	6.00 p	5.40 p	5.00 p	7.00 p	7.00 	8.00 	8.00 	8.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,MK	: 	6.00 	5.00 	6.00 	3.00 	7.00 	7.00 	9.00 	10.00 	4.00 	8.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,MT	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,NL	: 	1022.00 	1001.00 	1042.00 	1056.00 	948.00 	941.00 	955.00 	939.00 	1026.00 	940.00 	1005.00 	1008.00 	979.00 	1011.00 	960.00 	918.00 	920.00 	878.00 	848.00 	791.00 	790.00 	876.00 	952.00 	835.00 	910.00 	870.00 	913.00 	878.00 	894.00 	910.00 	929.00 	892.00 	845.00 	763.00 	710.00 	822.00 	846.00 	788.00 	733.00 	666.00 	601.00 	540.00 	533.00 	478.00 	497.00 	461.00 	478.00 	426.00 	474.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,PL	: 	104.10 	88.50 	97.10 	86.20 	114.30 	137.80 	159.90 	313.21 	289.98 	120.86 	77.95 	90.73 	89.40 	75.30 	79.15 	85.94 	128.53 	113.35 	138.84 	110.08 	126.93 	182.20 	201.50 	168.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,PT	: 	97.60 p	108.58 	101.74 	111.13 	117.73 	110.28 	115.19 	117.77 	105.70 	120.00 	133.07 	122.39 	104.14 	115.10 	109.52 	101.92 	112.79 	107.63 	89.50 	76.70 	78.96 	69.51 	67.25 	64.00 	68.00 	64.00 	60.00 	67.00 	54.00 	53.00 	53.00 	54.00 	48.00 	37.00 	66.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,RO	: 	75.80 	94.40 	95.50 	120.60 	128.50 	133.70 	161.80 	154.40 	153.60 	157.60 	147.00 	134.00 	207.90 	236.90 	260.30 	262.76 	263.20 	281.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,RS	: 	26.00 	19.00 	19.00 	22.00 	25.00 	15.00 	28.00 	24.00 	24.00 	21.00 	47.00 	38.00 	35.00 	48.00 	97.00 	182.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,SE	: 	19.81 	21.21 	20.69 	21.95 	24.45 	27.70 	30.19 	21.02 	20.83 	21.11 	21.31 	21.30 	21.30 	21.90 	21.50 	22.00 	21.95 	22.61 	22.60 	22.80 	25.17 	22.30 	22.90 	29.30 	21.60 	36.50 	23.10 	23.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,SI	: 	12.05 	12.06 	8.86 	12.28 	13.14 	11.05 	10.87 	14.18 	14.15 	12.82 	13.29 	24.76 	21.96 	15.47 	14.65 	10.76 	8.88 	10.39 	10.04 	9.57 	14.14 	17.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,SK	: 	19.77 	19.66 	19.15 	19.47 	20.10 	19.83 	17.80 	20.08 	20.59 	21.37 	18.66 	18.02 	19.15 	22.43 	23.23 	24.32 	28.64 	29.33 	37.45 	33.16 	68.98 	48.59 	50.71 	78.00 	60.00 	52.00 	60.00 	: 	55.00 	66.00 	88.00 	98.00 	104.00 	104.00 	98.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,TR	: 	823.36 	875.07 	885.24 	25.74 e	24.60 e	20.29 e	19.75 e	19.99 e	20.59 e	19.60 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,UK	: 	: 	: 	26.00 	26.00 	27.00 	27.00 	28.00 	26.00 	26.00 	28.00 	26.00 	28.00 	18.00 	15.00 	14.00 	42.00 	71.00 	50.00 	53.85 	48.45 	38.15 	41.21 	39.10 	44.83 	18.10 	17.22 	12.56 	14.50 	15.42 	17.13 	20.42 	22.43 	18.77 	26.16 	26.40 	28.88 	32.02 	29.65 	44.30 	32.65 	32.99 	37.00 	50.61 	34.15 	29.53 	40.00 	53.00 	55.00 	63.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010B,M12,THS_HD,XK	: 	48.33 	45.73 	44.92 	45.18 	45.18 	45.69 	38.99 	39.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,AT	553.36 	448.26 	442.71 	449.62 	457.67 	467.50 	457.08 	469.57 	461.18 	454.80 	461.22 	459.59 	463.08 	488.10 	503.26 	520.55 	538.69 	558.35 	567.29 	568.75 	559.64 	580.53 	589.71 	587.92 	592.21 	591.64 	632.48 	642.39 	626.74 	626.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,BE	: 	544.14 	548.81 	544.71 	546.86 	556.10 	566.48 	567.80 	566.99 	525.16 	534.32 	588.46 	599.72 	612.56 	599.91 	616.67 	612.26 	627.74 	642.22 	648.15 	680.43 	733.70 	792.64 	806.49 	804.28 	819.00 	869.37 	871.94 	864.00 	860.72 	875.00 	880.54 	863.17 	732.85 	693.16 	686.62 	681.98 	681.00 	706.66 	710.13 	696.05 	701.24 	699.68 	703.65 	685.83 	672.00 	676.00 	693.00 	708.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	123.93 	: 	144.00 	134.60 	123.10 	125.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,CH	: 	259.88 	250.28 p	255.16 	255.32 	257.35 	259.26 	260.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	362.48 	370.02 	366.83 	365.20 	381.60 	385.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,DE	3106.95 	3197.21 	3211.81 	3302.95 	3410.66 	3510.70 	3602.14 	3642.73 	3672.16 	3635.72 	3632.28 	3597.15 	3705.91 	3776.38 	3861.61 	3810.86 	3812.16 	3979.16 	3912.62 	4052.95 	4153.39 	4381.61 	4497.86 	4654.04 	4670.70 	4808.60 	4987.55 	5062.60 	5139.09 	5148.96 	5385.90 	5979.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,DK	277.00 	278.00 	269.00 	259.00 	270.00 	268.00 	286.00 	274.00 	278.00 	271.00 	281.00 	274.00 	273.00 	264.00 	511.00 	505.00 	524.00 	510.00 	541.00 	540.00 	560.00 	589.00 	625.00 	648.00 	686.00 	703.00 	751.00 	749.00 	773.00 	814.00 	827.00 	837.00 	837.00 	833.00 	855.00 	895.00 	946.00 	993.00 	1055.00 	1080.00 	1092.00 	1115.00 	1097.00 	1106.00 	1127.00 	1149.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	117.00 	114.00 	108.00 	122.00 	112.00 	106.00 	94.00 	103.00 	114.94 	103.68 	125.49 	137.00 	134.00 	146.74 	140.48 	151.67 	140.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,ES	: 	720.61 	710.98 p	690.65 	679.68 	693.95 	698.91 	820.95 	744.36 	719.87 	759.06 	736.76 	888.23 	956.67 	873.25 	892.81 	865.00 	721.61 	738.00 	821.87 	758.63 	801.00 	734.80 	749.00 	794.00 	740.00 	718.00 	585.00 	577.96 	573.05 	529.35 	764.38 	813.73 	838.67 	865.18 	752.62 	757.68 	634.08 	643.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21117.08 	21619.30 	22071.72 	21867.32 	22005.54 	21801.19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	300.66 	307.13 	313.67 	326.40 	326.90 	334.77 	347.70 	355.60 	357.90 	372.00 	391.20 	393.80 	395.50 	416.10 	420.40 	180.10 	190.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,FR	: 	4596.77 	4634.57 	4761.74 	4684.62 	4955.21 	5025.17 	4997.30 	4929.90 	4892.50 	4984.30 	5056.00 	5096.50 	4970.20 	5230.30 	4668.60 	4639.42 	4646.77 	4614.40 	4613.03 	4623.59 	4789.80 	4840.43 	4769.00 	4722.00 	4927.00 	4959.00 	4922.00 	4873.00 	4898.00 	4704.00 	5196.00 	4909.00 	4860.00 	4768.00 	4800.00 	5189.60 	5167.00 	5221.70 	5284.20 	5337.80 	4901.00 	4991.80 	4978.00 	5034.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	129.00 	128.00 	129.00 	130.00 	136.00 	136.00 	149.00 	158.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,IE	: 	2117.03 	2088.57 	1979.27 	2045.34 	2111.53 	2112.78 	2034.45 	1870.98 	1960.17 	2030.20 	1840.89 	1753.75 	1882.75 	1957.05 	1941.12 	1952.72 	1961.47 	1771.40 	1761.16 	1799.29 	1824.40 	1751.90 	1820.60 	1965.10 	1938.20 	1852.10 	1746.00 	1736.20 	1737.50 	1694.50 	1764.60 	1716.10 	1691.20 	1621.90 	1631.40 	1642.50 	1660.60 	1656.80 	1650.40 	1613.90 	1595.70 	1636.60 	1716.30 	1674.90 	1699.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,IS	: 	22.19 	22.53 	22.22 	: 	22.80 	22.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,IT	704.28 	733.04 	711.28 	720.91 	735.22 	702.86 	685.32 	1173.75 	1206.27 	1091.12 	1073.60 	1222.19 	1181.92 	1244.08 	1293.10 	1317.22 	1369.07 	1396.94 	1509.58 	1556.68 	1794.00 	1694.00 	1783.00 	1783.00 	1840.00 	1932.00 	1873.00 	1850.00 	1922.00 	1905.00 	2098.60 	2214.90 	2191.00 	2201.10 	1895.20 	1913.00 	1930.50 	1983.90 	2023.00 	1757.50 	1733.00 	1726.50 	1671.00 	1654.10 	1600.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2010C,M05_M06,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	98.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
